region,disasterNumber,sandyDisaster,disasterType,incidentType,declarationDate,stateAbbreviation,state,county,applicantName,pnpStatus,damageCategoryCode,federalShareObligated,dateObligated,pwNumber,projectTitle,versionNumber,id
7,4504,0,DR,Biological,2020-03-29T00:00:00.000Z,KS,Kansas,Wyandotte,WYANDOTTE (COUNTY),0,B - Protective Measures,635235.55,2024-02-15T21:50:29.000Z,209,737017 - UG Health Department EPM 3,0,77a04775-2c98-4eed-a71a-3dc3c09fa075
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Sonoma,SONOMA (COUNTY),0,C - Roads and Bridges,26215.00,2024-02-13T14:39:09.000Z,591,716010 - Mill Creek Road PM 11.26,0,74488283-a0d8-45ba-8d7b-199f64404c2a
9,4683,0,DR,Flood,2023-01-14T00:00:00.000Z,CA,California,Sonoma,SONOMA COUNTY FIRE DEPARTMENT,0,Z - State Management,21874.32,2024-02-14T15:46:22.000Z,1310,733096 - Cat Z - SCFD - Management Cost,0,26c1f3b7-7a27-47e1-aaa4-bc932e6ada81
9,4699,0,DR,Severe Storm,2023-04-03T00:00:00.000Z,CA,California,Sonoma,SONOMA (COUNTY),0,C - Roads and Bridges,135844.41,2024-02-15T14:52:05.000Z,154,727770 - Pine Flat Rd - C23804 and PM 15.36 - In 23801 R5F - road and embankment slip out failures,0,ddabd7c2-54f9-49c4-bde9-0bc6f43af48b
9,4699,0,DR,Severe Storm,2023-04-03T00:00:00.000Z,CA,California,Sonoma,SONOMA (COUNTY),0,C - Roads and Bridges,17043.47,2024-02-15T14:51:40.000Z,32,727468 - Wallace Road - C23807 Near 3710 Wallace - Embankment washout.,0,8ce2e294-1a90-4079-b50a-d5625c42b9c9
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Letcher,MOUNTAIN COMPREHENSIVE HEALTH CORPORTATION,1,E - Public Buildings,619914.06,2024-02-12T19:09:16.000Z,1439,690567 - APP CERT MCHC - ISOM Medical Clinic,0,a7cb195e-22ba-4478-96ad-5ec643dfcfbd
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Letcher,LETCHER (COUNTY),0,C - Roads and Bridges,8771.87,2024-02-15T12:30:22.000Z,1436,729166 - Ballard-Collier Road Sites 1-8,0,61929408-9092-4a11-9baa-493389da23c5
4,4711,0,DR,Flood,2023-05-09T00:00:00.000Z,KY,Kentucky,Letcher,LETCHER (COUNTY),0,C - Roads and Bridges,28087.88,2024-02-12T19:11:10.000Z,131,"731380 - WB Hollow, Bill Moore, Elk Ridge, Franklin, Foothills",0,73b4ac03-4949-4524-a83a-78416f925f8b
4,4711,0,DR,Flood,2023-05-09T00:00:00.000Z,KY,Kentucky,Letcher,LETCHER (COUNTY),0,C - Roads and Bridges,36666.35,2024-02-12T19:11:10.000Z,130,731346 - Mandrill and Kentland Drive,0,537723dd-5248-4034-a431-3b9007aeba0a
4,4711,0,DR,Flood,2023-05-09T00:00:00.000Z,KY,Kentucky,Letcher,LETCHER (COUNTY),0,C - Roads and Bridges,3904.31,2024-02-12T19:11:10.000Z,125,731433 - Nora's Lane site 7 Bridge,0,842d4754-dd66-43f7-8e99-e278001aa6df
4,4711,0,DR,Flood,2023-05-09T00:00:00.000Z,KY,Kentucky,Letcher,LETCHER (COUNTY),0,C - Roads and Bridges,22824.20,2024-02-12T19:11:10.000Z,126,"731376 - Shell, Abner, Halcomb, Poorhouse",0,dd96f9cb-c67b-469a-a45a-10c7f7d8cf8d
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Perry,PERRY (COUNTY),0,B - Protective Measures,28518.09,2024-02-09T18:10:00.000Z,1421,730774 - App Cert County-Wide Emergency Protective Measures 100% POP (07/28/2022 thru 08/26/2022),0,43839a3e-bfe8-4c95-a88a-5121146afae9
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Perry,PERRY (COUNTY),0,C - Roads and Bridges,64105.37,2024-02-09T18:02:19.000Z,1413,710630 - Completed Culverts Needing Asphalt,0,5d5b38fa-d42d-4a0b-bfe2-5266bc03b190
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Whitley,WHITLEY (COUNTY),0,C - Roads and Bridges,265817.53,2024-02-15T12:44:38.000Z,1070,685250 - Jellico Creek Road (7 Sites),0,fbd65198-26e2-417a-8b1c-bdf09b2e1bf2
6,4559,0,DR,Hurricane,2020-08-28T00:00:00.000Z,LA,Louisiana,Statewide,OFFICE OF RISK MANAGEMENT,0,E - Public Buildings,-977846.20,2024-02-14T23:14:41.000Z,1830,165888 - Louisiana State University Alexandria - LSUA Building and Vehicle Repairs,1,1773755b-48e6-4fcb-a5a1-737987289ef5
6,1786,0,DR,Hurricane,2008-09-02T00:00:00.000Z,LA,Louisiana,Statewide,STATE OF LA.  FACILITY PLANNING AND CONTROL,0,E - Public Buildings,-584.39,2024-02-11T21:33:37.000Z,4952,GV02784 - LSU Ag - Group C Out Buildings,2,d8385ae7-7318-4d4e-a700-9260c4b54e9a
6,4611,0,DR,Hurricane,2021-08-29T00:00:00.000Z,LA,Louisiana,Statewide,OFFICE OF RISK MANAGEMENT,0,B - Protective Measures,35707.50,2024-02-12T22:29:51.000Z,2935,682814 - LE Fletcher Community College- Temporary storage containers - 90% Cost Share,0,8cb168cd-e5ae-4a81-82d3-1abbf02e5c1d
6,4263,0,DR,Flood,2016-03-13T00:00:00.000Z,LA,Louisiana,Statewide,OFFICE OF RISK MANAGEMENT,0,E - Public Buildings,9787.76,2024-02-13T14:55:11.000Z,586,ORM057E GSU Grambling Men's Memorial Gym,2,f097dca9-bf47-46da-a539-595053995142
6,4263,0,DR,Flood,2016-03-13T00:00:00.000Z,LA,Louisiana,Statewide,OFFICE OF RISK MANAGEMENT,0,E - Public Buildings,21884.63,2024-02-13T14:54:39.000Z,858,ORM054E GSU Grambling Adams Hall Building (ORMGS05),2,b239271a-ad60-4a70-be10-f51ec95fe9be
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Statewide,ACADIANA CRIME LAB,0,E - Public Buildings,-7769.80,2024-02-09T19:05:42.000Z,259,ACL001E - Crime Lab Repair,1,d88eea0a-2371-49be-b963-051c80529d57
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Ascension,ASCENSION PARISH SCHOOL BOARD,0,B - Protective Measures,-5004.32,2024-02-09T19:01:39.000Z,240,ASB005B-EPM-Remediation-Galvez primary School,2,14c2bb53-6e1a-446e-ab52-d19401bb3869
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Ascension,ASCENSION PARISH SCHOOL BOARD,0,E - Public Buildings,-411.25,2024-02-09T19:14:00.000Z,1216,ASB028E - Bus - Vehicle Repair,1,5cd85e61-d222-4caf-935d-10b661ddac11
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Ascension,ASCENSION PARISH SHERIFF DEPT,0,B - Protective Measures,-9158.72,2024-02-09T19:09:28.000Z,738,ASD001B - ASCENSION PARISH SHERIFF EPM,1,c9e21472-5fd3-409a-a847-f717a9a41bcd
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Ascension,ASCENSION PARISH SCHOOL BOARD,0,B - Protective Measures,-22821.51,2024-02-09T19:03:23.000Z,255,ASB008B-EPM-Remediation'St Amant Primary & Middle,2,7bf9d6b7-2332-40d0-a998-039411a90887
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Ascension,ASCENSION PARISH SCHOOL BOARD,0,E - Public Buildings,-30708.37,2024-02-09T19:11:19.000Z,935,ASB049E - Lake Elementary School Modular Buildings,4,6a037934-705e-472a-8919-bfe2d6e507d8
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Ascension,ASCENSION PARISH SCHOOL BOARD,0,B - Protective Measures,-13630.28,2024-02-09T19:02:35.000Z,254,ASB009B-EPM-REMEDIATION,1,f867d74f-1734-4a73-9bce-0a20751dcc3f
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Hardee,HARDEE (COUNTY),0,D - Water Control Facilities,151913.65,2024-02-14T13:50:13.000Z,1873,732148 - Stormwater Reservoir Overflow Control Structure,0,c01be790-38f3-4dd9-8a1a-c1f16fdc745e
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Hardee,WAUCHULA,0,E - Public Buildings,23462.53,2024-02-14T13:45:44.000Z,1860,692450 - Wauchula City Airport,0,374b48fe-ff38-4b58-bf1b-cc00653f85b7
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Manatee,ONECO UNITED METHODIST CHURCH,1,E - Public Buildings,32143.50,2024-02-14T13:55:55.000Z,1890,739198 - Oneco United Methodist Church Sanctuary App Cert,0,cf711fe9-f7b7-4664-a858-fc3a1010e394
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Manatee,BRADENTON BEACH,0,Z - State Management,2847.22,2024-02-14T13:46:13.000Z,2006,"739080 - CAT Z-Bradenton Beach, City of-Estimated",0,570799d3-337f-4d26-b51f-c48430212e04
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Manatee,"FLORIDA CHRISTIAN HOMES SENIOR HOUSING, INC.",1,B - Protective Measures,129319.66,2024-02-09T18:21:16.000Z,1100,700348 - 4486 V3 Bradenton I,0,4a435cf5-ea63-4ef7-9d22-e784fd057b3e
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Okeechobee,OKEECHOBEE (COUNTY),0,G - Recreational or Other,6641.05,2024-02-14T13:53:38.000Z,1941,705081 - Okeechobee Recreational Facilities and Other,0,b42a80be-8525-4e3c-96a8-832b9f0ccdb4
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Palm Beach,"LOXAHATCHEE GROVES, TOWN OF",0,Z - State Management,548.44,2024-02-14T13:52:57.000Z,1932,731057 - Town of Loxahatchee Groves - Cat Z - Management Costs,0,4e1a5dae-26e3-4166-8a07-0716c17e7b81
4,4680,0,DR,Hurricane,2022-12-13T00:00:00.000Z,FL,Florida,Palm Beach,JUPITER,0,Z - State Management,7996.49,2024-02-14T13:58:50.000Z,184,731046 - Town of Jupiter - Cat Z - Management Costs,0,b42be6f7-fcf7-430b-b813-e44f2851197c
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Palm Beach,PALM BEACH GARDENS,0,B - Protective Measures,14335.25,2024-02-09T18:19:14.000Z,1159,333061 - UVGI,0,0396639a-a5cf-41f3-9bc8-ad145572b9a5
6,4277,0,DR,Flood,2016-08-14T00:00:00.000Z,LA,Louisiana,Livingston,DENHAM SPRINGS,0,E - Public Buildings,-139812.23,2024-02-09T19:19:16.000Z,1172,DNS008E - City Hall and Storage Building,3,6b9c2ed5-93bb-4c80-8f88-e65491de259a
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Dutchess,"MENTAL HEALTH AMERICA OF DUTCHESS COUNTY, INC.",1,Z - State Management,9040.28,2024-02-15T19:56:04.000Z,3221,729525 - Management Costs,0,d38ae183-1643-4db0-ae6a-b0ce57dc2ead
2,4723,0,DR,Severe Storm,2023-07-22T00:00:00.000Z,NY,New York,Dutchess,DUTCHESS COUNTY PUBLIC WORKS,0,C - Roads and Bridges,12714.46,2024-02-13T13:01:15.000Z,50,"734698 - 422 - Simp. - County Rds. 9, 20, 24 & 96",0,1ff3c130-e007-46e7-95cf-f70b7ee9d8bd
2,4723,0,DR,Severe Storm,2023-07-22T00:00:00.000Z,NY,New York,Dutchess,EAST FISHKILL (TOWN OF),0,A - Debris Removal,11634.65,2024-02-13T13:00:45.000Z,47,733270 - A SPA - Town of East Fishkill Debris Removal,0,dec4558a-d17e-4b2e-92a0-c6376648ca89
6,4332,0,DR,Hurricane,2017-08-25T00:00:00.000Z,TX,Texas,Liberty,HARDIN INDEPENDENT SCHOOL DISTRICT,0,Z - State Management,-540.00,2024-02-13T22:52:28.000Z,1044,0021633 - Applicant DAC,3,8c2747a3-1778-4d3f-a4af-d7fc5e95f780
2,4480,0,DR,Biological,2020-03-20T00:00:00.000Z,NY,New York,Onondaga,CROUSE HEALTH HOSPITAL INC.,1,Z - State Management,206800.84,2024-02-13T17:58:55.000Z,3228,730794 - Management Costs,0,3adc5a63-41b8-482d-856b-38f4098a805b
6,4721,0,DR,Severe Storm,2023-07-19T00:00:00.000Z,OK,Oklahoma,Statewide,IOWA TRIBE,0,A - Debris Removal,11091.80,2024-02-09T17:49:21.000Z,68,734350 - 4721Debris,0,bedbe801-46de-41c8-ae1f-259a79c36609
6,4721,0,DR,Severe Storm,2023-07-19T00:00:00.000Z,OK,Oklahoma,Statewide,"NORTHEAST OKLAHOMA ELECTRIC COOPERATIVE, INC.",1,Z - State Management,57383.72,2024-02-09T17:47:59.000Z,56,741498 - Northeast Oklahoma Electric Cooperative - Management Cost,0,0005cdfd-9fd0-4744-89b7-c83fbc5a4570
6,4721,0,DR,Severe Storm,2023-07-19T00:00:00.000Z,OK,Oklahoma,Comanche,COMANCHE (COUNTY),0,B - Protective Measures,25849.79,2024-02-15T14:51:20.000Z,74,742432 - Comanche County Emergency Protective Measures,0,cd3ea77e-e403-4a3c-92a0-516830ac0379
6,4721,0,DR,Severe Storm,2023-07-19T00:00:00.000Z,OK,Oklahoma,Payne,CUSHING,0,A - Debris Removal,118536.13,2024-02-15T14:51:35.000Z,78,734662 - Debris Removal,0,bcb0987f-d707-489b-aa61-0e28aff00597
4,4742,0,DR,Severe Storm,2023-09-27T00:00:00.000Z,TN,Tennessee,Statewide,APPALACHIAN ELECTRIC COOPERATIVE,1,F - Public Utilities,399568.73,2024-02-12T19:23:55.000Z,9,736910 - Appalachian Electric Cooperative - Electrical Pole and Transformer Repairs,0,57e90734-5184-4fcb-8746-f74818a02d80
4,4514,0,DR,Biological,2020-04-02T00:00:00.000Z,TN,Tennessee,Statewide,NASHVILLE ELECTRIC SERVICES,0,B - Protective Measures,26151.01,2024-02-12T22:01:27.000Z,148,165571 - Additional COVID19 Expenses,1,e424fb20-7941-45f8-9683-7d7a4eccd46d
10,4499,0,DR,Biological,2020-03-28T00:00:00.000Z,OR,Oregon,Multnomah,LEGACY GOOD SAMARITAN HOSPITAL,1,B - Protective Measures,100118.70,2024-02-09T18:58:08.000Z,1150,722394 - Force Account Labor - 7/2/2022 - 5/11/2023,0,22413bb8-b04e-4a67-bf33-77d89adeedf3
2,4340,0,DR,Hurricane,2017-09-20T00:00:00.000Z,VI,Virgin Islands of the U.S.,Statewide,SCHNEIDER REGIONAL MEDICAL CENTER,0,E - Public Buildings,928767072.94,2024-02-12T13:54:33.000Z,1407,101314 - TMU4D07 - GM101314 - Roy Lester Schneider Hospital,0,9196814c-d735-4d68-875e-29ba145627e6
10,4481,0,DR,Biological,2020-03-22T00:00:00.000Z,WA,Washington,Columbia,DAYTON SCHOOL DISTRICT,0,Z - State Management,7710.54,2024-02-09T19:43:57.000Z,1333,741534 - Management Costs,0,d6f29381-b6b1-4109-907b-434467931dec
8,4731,0,DR,Flood,2023-08-25T00:00:00.000Z,CO,Colorado,Douglas,DOUGLAS (COUNTY),0,E - Public Buildings,5080.49,2024-02-13T18:19:26.000Z,27,738733 - Douglas County Vehicles,0,4621b833-1d61-48d8-ba6f-94176086d513
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,996.48,2024-02-15T12:36:58.000Z,464,700353 - Bridge Damage - Mays Lane Site 1,1,3e8a79e3-9341-459d-85d7-390523462c32
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,1013.09,2024-02-15T12:38:53.000Z,811,700549 - Culvert - Rockhouse Fork (Virgie) Site 16,1,280992c1-b6ae-4cde-9bc0-8121a7d76bb7
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,6327.62,2024-02-15T12:41:57.000Z,1428,"699522 - Hurricane Creek (Stopover) Sites 5, 9, 21",0,9104cbca-0a91-418e-97fa-3a251e998bdc
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,10094.39,2024-02-15T12:35:16.000Z,370,700352 - Maynard's Branch Site 1- 9 Locations,1,9c02d040-653d-4d59-b6ec-a8ceaca90eb5
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,480.00,2024-02-15T12:35:37.000Z,380,700543 - Rockhouse Fork (Virgie) Site 1 - 7 Locations,1,30bda581-bfa8-4afa-b947-dad4eadc9766
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,3367.62,2024-02-15T12:33:57.000Z,362,700464 - Culverts - Pecco Hollow Road Site 4 & Site 6,1,795c44cc-6cea-45f6-937a-6a7d6df24096
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,9970.45,2024-02-15T12:42:34.000Z,1449,"730798 - DR 4663 KY PIKE ROADS: OAKFIELD BRANCH SITE, David Henson",0,30620436-4b05-4052-a8ac-ba84e2db30f0
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,3204.53,2024-02-15T12:39:16.000Z,818,"700330 - Culverts - Lower Elk Creek Sites 8, 12, 13",1,28f6372e-e7b6-4942-a619-9b60aaf6f639
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,979.35,2024-02-15T12:41:00.000Z,839,"700359 - Culverts - Mudlick Branch Sites 26, 31, 32",1,66e8375f-4969-4fc7-a9cd-3fdcbb9d6e77
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,4952.61,2024-02-15T12:36:08.000Z,418,"692727 - Big Shelby Creek Sites 1, 4, 20",1,d8ccf1d8-69ff-409c-b111-605ef2366189
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,5687.77,2024-02-12T19:07:27.000Z,401,"700488 - Orinoco Hollow Site 1, Pecco Hollow Site 1, Perry Stanley Rd",1,61d5f559-4166-410e-8f0c-0b1e166db5bb
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,10909.21,2024-02-15T12:40:35.000Z,838,"699647 - Big Branch Rd (Elkhorn) Site 3, Big Branch Rd (Elkhorn) Site 10,",1,bbbf3790-9475-4d1e-bc06-38e7080a1909
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,6725.43,2024-02-15T12:40:09.000Z,832,"692829 - Culverts - Fleming Branch Site 8, 11, 12,",1,5eb984cb-e464-46e0-8a64-472720b85e67
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,10079.46,2024-02-15T12:39:38.000Z,825,"699628 - Abner Fork Site 4, 7, 8",1,99654631-c033-4571-9d7b-047ed082f2c7
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,103229.98,2024-02-15T12:37:58.000Z,752,700578 - Straight Hollow Rd Site 12 - 8 Locations,0,ec8dc923-cf8b-4a17-b506-56eb654b8b13
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,25560.17,2024-02-12T19:07:27.000Z,1423,"716594 - DR 4663 PIKE COUNTY ROADS/ Fleming Branch Site 16, LF Dry Fork Site 4, LF Dry Fork Site 9, Three Mile Rd Site 48.""",0,77c17ed3-a01c-4c3c-af47-029691c9e583
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,2400.00,2024-02-15T12:41:36.000Z,1369,"700447 - Culverts - Lower Elk Creek Sites 14, 15",1,7454f9aa-b8cd-441f-b487-153683c90e41
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,183719.75,2024-02-15T12:38:20.000Z,767,"700540 - Rockhouse Fork (Belfry), Rockhouse Fork (Belfry) Site 3",0,8910372f-c583-44d3-8dbb-c438c8e8c0ba
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,73152.44,2024-02-09T18:20:18.000Z,744,700599 - Three Mile Rd Site 16 - 10 Locations,0,05753b68-de88-4ca7-939c-1d6f3181af02
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,6074.48,2024-02-12T19:07:27.000Z,661,"728360 - Culverts - Hurricane Branch Site 4, Sit 6, & Site 13",1,5a9387e0-11eb-4a33-87b4-ea6c284c481d
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,"WESTCARE KENTUCKY, INC.",1,E - Public Buildings,6084.34,2024-02-12T19:08:27.000Z,617,722204 - DR4663KY - WestCare - Greenhouse Building,0,94965fd3-709e-41f7-aa88-bd23db81a798
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,223758.17,2024-02-15T12:37:35.000Z,716,693086 - Lizzie Fork Site 18 (8 locations),0,4c78b04e-04f5-4140-85cd-10aa84133069
4,4663,0,DR,Flood,2022-07-29T00:00:00.000Z,KY,Kentucky,Pike,PIKE (COUNTY),0,C - Roads and Bridges,3204.53,2024-02-15T12:36:34.000Z,462,"700604 - Culverts - Sites 48, 52, 57",1,2c69d2c5-c04a-47e4-88fd-f9e7d38dab30
4,4680,0,DR,Hurricane,2022-12-13T00:00:00.000Z,FL,Florida,Broward,BROWARD (COUNTY),0,B - Protective Measures,17052.35,2024-02-14T13:59:06.000Z,173,708841 - Port Everglades-EPM'Seaport,0,699fe243-3499-47ed-89e6-ee78b5e90ea1
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Hillsborough,HILLSBOROUGH COMMUNITY COLLEGE,0,E - Public Buildings,5670.00,2024-02-14T13:55:30.000Z,1907,731074 - 100% Completed Inspection holes on scope of work for repairing walls.,0,9e9866a3-98cc-4da7-aaf5-2c2410083381
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Miami-Dade,FLORIDA INTERNATIONAL UNIVERSITY,0,B - Protective Measures,-18989.92,2024-02-15T15:46:01.000Z,217,158162 - FIU-FEMA COVID-19 (PPE & Sanitizer),1,2d6004fc-f201-4deb-ada2-d654d9f679ed
4,4486,0,DR,Biological,2020-03-25T00:00:00.000Z,FL,Florida,Miami-Dade,MIAMI-DADE (COUNTY),0,B - Protective Measures,213345.00,2024-02-09T18:19:32.000Z,1154,716038 - Post 7/1/22 Covid-19 Testing (90% Cost Share),0,f166422b-4a02-41bf-a709-58951d35058f
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Orange,ORLANDO,0,F - Public Utilities,481427.74,2024-02-15T13:06:18.000Z,1896,708061 - City of Orlando - City Wide Pipe Damages - Gibbs and Register - Group A - Damages at 5 Locations,0,865f4cc6-54ee-4ace-be40-fe9e21fba42e
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Orange,HARBOR HOUSE OF CENTRAL FLORIDA INC.,1,B - Protective Measures,3571.76,2024-02-14T13:51:01.000Z,155,703200 - 100% Cost Share Emergency Protective Measure for Facility DR 4673 FL,0,50a00605-fc33-49cb-b0a7-36f4068186e8
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Orange,"APOSTOLIC WORSHIP CENTER CHURCH, INC.",1,Z - State Management,225.96,2024-02-14T13:52:57.000Z,1948,743161 - Management Costs,0,2a31fe09-9694-43f8-8f55-a486d71f519b
4,4673,0,DR,Hurricane,2022-09-29T00:00:00.000Z,FL,Florida,Orange,HARBOR HOUSE OF CENTRAL FLORIDA INC.,1,A - Debris Removal,11500.00,2024-02-15T13:24:28.000Z,331,701639 - 100% Debris Removal,0,2b0a8293-0e86-4888-9de5-90f28c7f59a0
4,4680,0,DR,Hurricane,2022-12-13T00:00:00.000Z,FL,Florida,Orange,ORLANDO,0,Z - State Management,9091.86,2024-02-14T13:58:25.000Z,185,743535 - DR 4680 City of Orlando Cat Z - Management Costs,0,41626d67-4ade-4815-ba00-66e7cb7dd064
6,4263,0,DR,Flood,2016-03-13T00:00:00.000Z,LA,Louisiana,Caddo,SHREVEPORT,0,B - Protective Measures,-127326.02,2024-02-09T18:56:11.000Z,353,COS001B   Emergency Protective Measures,1,272b9d99-04a5-4364-bfce-199b1a52da32
1,4496,0,DR,Biological,2020-03-27T00:00:00.000Z,MA,Massachusetts,Norfolk,SOUTH SHORE HOSPITAL,1,B - Protective Measures,2986593.99,2024-02-12T13:05:26.000Z,2069,684412 - Contract Labor Apr21-Jul22,0,2247cecd-53d4-4297-ac62-0683133a199d
1,4496,0,DR,Biological,2020-03-27T00:00:00.000Z,MA,Massachusetts,Norfolk,BABSON COLLEGE,1,B - Protective Measures,720882.43,2024-02-15T17:26:33.000Z,2287,727261 - FY23 Cont Protective Measures for COVID,0,57be0e4a-a84a-4112-bc17-08619c4080ff
4,4738,0,DR,Hurricane,2023-09-07T00:00:00.000Z,GA,Georgia,Clinch,HOMERVILLE,0,A - Debris Removal,10188.75,2024-02-14T19:49:08.000Z,28,736904 - Homerville City Debris Removal,0,ea37fcbe-18ea-4e5b-b40a-8161dfd01ae6
4,4338,0,DR,Hurricane,2017-09-15T00:00:00.000Z,GA,Georgia,Dawson,DAWSON (COUNTY),0,Z - State Management,-2125.99,2024-02-13T15:43:46.000Z,1020,0025840 - Alternative DAC Procedure,1,580e5c60-60b0-4518-9b4c-d855b3c1a619
1,3598,0,EM,Hurricane,2023-09-14T00:00:00.000Z,ME,Maine,Statewide,MAINE EMERGENCY MANAGEMENT AGENCY,0,B - Protective Measures,17033.06,2024-02-09T17:59:27.000Z,1,736104 - Emergency Operations Center Costs,0,359f04ad-69b0-48ef-a365-5dc11f03a01c
1,4522,0,DR,Biological,2020-04-04T00:00:00.000Z,ME,Maine,Cumberland,BRIDGTON HOSPITAL,1,B - Protective Measures,6882.75,2024-02-15T17:29:17.000Z,1390,728277 - Bridgton - Emergency Medical Care Contract Labor 4-25-23 through 5-11-23,0,6aca8f23-c0bd-4342-8410-dc788279d886
4,4338,0,DR,Hurricane,2017-09-15T00:00:00.000Z,GA,Georgia,Newton,PORTERDALE,0,Z - State Management,-603.21,2024-02-12T14:38:13.000Z,1315,0017400 - DAC City of Porterdale,1,e82a3183-348b-4a7f-9873-0bee5b5ffa8b
4,4338,0,DR,Hurricane,2017-09-15T00:00:00.000Z,GA,Georgia,Walton,MONROE,0,Z - State Management,-3719.70,2024-02-13T15:44:13.000Z,1351,0017402 - DAC City of Monroe,1,48743b4c-2e7c-4099-9c45-61cadf69419d
